,ts_code,ann_date,nav_date,unit_nav,accum_nav,accum_div,net_asset,total_netasset,adj_nav,update_flag
1128,161130.SZ,20190629,20190627,1.2936,1.2936,,,,1.2936,0
1129,161130.SZ,20190628,20190626,1.2873,1.2873,,,,1.2873,0
1130,161130.SZ,20190627,20190625,1.2794,1.2794,,,,1.2794,0
1131,161130.SZ,20190626,20190624,1.2992,1.2992,,,,1.2992,0
1132,161130.SZ,20190625,20190621,1.2996,1.2996,,,,1.2996,0
1133,161130.SZ,20190622,20190620,1.3072,1.3072,,,,1.3072,0
1134,161130.SZ,20190621,20190619,1.2976,1.2976,,,,1.2976,0
1135,161130.SZ,20190620,20190618,1.2934,1.2934,,,,1.2934,0
1136,161130.SZ,20190619,20190617,1.276,1.276,,,,1.276,0
1137,161130.SZ,20190618,20190614,1.2683,1.2683,,,,1.2683,0
1138,161130.SZ,20190615,20190613,1.2732,1.2732,,,,1.2732,0
1139,161130.SZ,20190614,20190612,1.2668,1.2668,,,,1.2668,0
1140,161130.SZ,20190613,20190611,1.2735,1.2735,,,,1.2735,0
1141,161130.SZ,20190612,20190610,1.2715,1.2715,,,,1.2715,0
1142,161130.SZ,20190611,20190606,1.2351,1.2351,,,,1.2351,0
1143,161130.SZ,20190607,20190605,1.2253,1.2253,,,,1.2253,0
1144,161130.SZ,20190606,20190604,1.2149,1.2149,,,,1.2149,0
1145,161130.SZ,20190605,20190603,1.185,1.185,,,,1.185,0
1146,161130.SZ,20190604,20190531,1.2109,1.2109,,,,1.2109,0
1147,161130.SZ,20190601,20190530,1.2298,1.2298,,,,1.2298,0
1148,161130.SZ,20190531,20190529,1.2251,1.2251,,,,1.2251,0
1149,161130.SZ,20190530,20190528,1.2349,1.2349,,,,1.2349,0
1150,161130.SZ,20190528,20190524,1.2391,1.2391,,,,1.2391,0
1151,161130.SZ,20190525,20190523,1.2403,1.2403,,,,1.2403,0
1152,161130.SZ,20190524,20190522,1.2586,1.2586,,,,1.2586,0
1153,161130.SZ,20190523,20190521,1.2634,1.2634,,,,1.2634,0
1154,161130.SZ,20190522,20190520,1.2515,1.2515,,,,1.2515,0
1155,161130.SZ,20190521,20190517,1.2695,1.2695,,,,1.2695,0
1156,161130.SZ,20190518,20190516,1.2785,1.2785,,,,1.2785,0
1157,161130.SZ,20190517,20190515,1.2655,1.2655,,,,1.2655,0
1158,161130.SZ,20190516,20190514,1.2436,1.2436,,,,1.2436,0
1159,161130.SZ,20190515,20190513,1.2241,1.2241,,,,1.2241,0
1160,161130.SZ,20190514,20190510,1.265,1.265,,,,1.265,0
1161,161130.SZ,20190511,20190509,1.2596,1.2596,,,,1.2596,0
1162,161130.SZ,20190510,20190508,1.2638,1.2638,,,,1.2638,0
1163,161130.SZ,20190509,20190507,1.2676,1.2676,,,,1.2676,0
1164,161130.SZ,20190508,20190506,1.2866,1.2866,,,,1.2866,0
1165,161130.SZ,20190507,20190430,1.2838,1.2838,,,,1.2838,0
1166,161130.SZ,20190501,20190429,1.2932,1.2932,,,,1.2932,0
1167,161130.SZ,20190430,20190426,1.2913,1.2913,,,,1.2913,0
1168,161130.SZ,20190427,20190425,1.2898,1.2898,,,,1.2898,0
1169,161130.SZ,20190426,20190424,1.2834,1.2834,,,,1.2834,0
1170,161130.SZ,20190425,20190423,1.2853,1.2853,,,,1.2853,0
1171,161130.SZ,20190424,20190422,1.2698,1.2698,,,,1.2698,0
1172,161130.SZ,20190420,20190418,1.264,1.264,,,,1.264,0
1173,161130.SZ,20190419,20190417,1.2662,1.2662,,,,1.2662,0
1174,161130.SZ,20190418,20190416,1.262,1.262,,,,1.262,0
1175,161130.SZ,20190417,20190415,1.2583,1.2583,,,,1.2583,0
1176,161130.SZ,20190416,20190412,1.2602,1.2602,,,,1.2602,0
1177,161130.SZ,20190413,20190411,1.2528,1.2528,,,,1.2528,0
1178,161130.SZ,20190412,20190410,1.2558,1.2558,,,,1.2558,0
1179,161130.SZ,20190411,20190409,1.2497,1.2497,,,,1.2497,0
1180,161130.SZ,20190410,20190408,1.2557,1.2557,,,,1.2557,0
1181,161130.SZ,20190409,20190404,1.2438,1.2438,,,,1.2438,0
1182,161130.SZ,20190405,20190403,1.2469,1.2469,,,,1.2469,0
1183,161130.SZ,20190404,20190402,1.2393,1.2393,,,,1.2393,0
1184,161130.SZ,20190403,20190401,1.2365,1.2365,,,,1.2365,0
1185,161130.SZ,20190418,20190331,1.2235,1.2235,,93678009.29,93678009.29,1.2235,0
1186,161130.SZ,20190402,20190329,1.2245,1.2245,,,,1.2245,0
1187,161130.SZ,20190330,20190328,1.2142,1.2142,,,,1.2142,0
1188,161130.SZ,20190329,20190327,1.2101,1.2101,,,,1.2101,0
1189,161130.SZ,20190328,20190326,1.2151,1.2151,,,,1.2151,0
1190,161130.SZ,20190327,20190325,1.2108,1.2108,,,,1.2108,0
1191,161130.SZ,20190326,20190322,1.2097,1.2097,,,,1.2097,0
1192,161130.SZ,20190323,20190321,1.2339,1.2339,,,,1.2339,0
1193,161130.SZ,20190322,20190320,1.221,1.221,,,,1.221,0
1194,161130.SZ,20190321,20190319,1.2153,1.2153,,,,1.2153,0
1195,161130.SZ,20190320,20190318,1.212,1.212,,,,1.212,0
1196,161130.SZ,20190319,20190315,1.2105,1.2105,,,,1.2105,0
1197,161130.SZ,20190316,20190314,1.198,1.198,,,,1.198,0
1198,161130.SZ,20190315,20190313,1.2018,1.2018,,,,1.2018,0
1199,161130.SZ,20190314,20190312,1.1934,1.1934,,,,1.1934,0
1200,161130.SZ,20190313,20190311,1.1888,1.1888,,,,1.1888,0
1201,161130.SZ,20190312,20190308,1.1659,1.1659,,,,1.1659,0
1202,161130.SZ,20190309,20190307,1.1656,1.1656,,,,1.1656,0
1203,161130.SZ,20190308,20190306,1.1776,1.1776,,,,1.1776,0
1204,161130.SZ,20190307,20190305,1.1836,1.1836,,,,1.1836,0
1205,161130.SZ,20190306,20190304,1.1836,1.1836,,,,1.1836,0
1206,161130.SZ,20190305,20190301,1.1822,1.1822,,,,1.1822,0
1207,161130.SZ,20190302,20190228,1.1728,1.1728,,,,1.1728,0
1208,161130.SZ,20190301,20190227,1.1749,1.1749,,,,1.1749,0
1209,161130.SZ,20190228,20190226,1.1775,1.1775,,,,1.1775,0
1210,161130.SZ,20190227,20190225,1.1793,1.1793,,,,1.1793,0
1211,161130.SZ,20190226,20190222,1.1759,1.1759,,,,1.1759,0
1212,161130.SZ,20190223,20190221,1.1686,1.1686,,,,1.1686,0
1213,161130.SZ,20190222,20190220,1.179,1.179,,,,1.179,0
1214,161130.SZ,20190221,20190219,1.1808,1.1808,,,,1.1808,0
1215,161130.SZ,20190219,20190215,1.1786,1.1786,,,,1.1786,0
1216,161130.SZ,20190216,20190214,1.1755,1.1755,,,,1.1755,0
1217,161130.SZ,20190215,20190213,1.1731,1.1731,,,,1.1731,0
1218,161130.SZ,20190214,20190212,1.1745,1.1745,,,,1.1745,0
1219,161130.SZ,20190213,20190211,1.1534,1.1534,,,,1.1534,0
1220,161130.SZ,20190212,20190201,1.1411,1.1411,,,,1.1411,0
1221,161130.SZ,20190202,20190131,1.1451,1.1451,,,,1.1451,0
1222,161130.SZ,20190201,20190130,1.1347,1.1347,,,,1.1347,0
1223,161130.SZ,20190131,20190129,1.1072,1.1072,,,,1.1072,0
1224,161130.SZ,20190130,20190128,1.1193,1.1193,,,,1.1193,0
1225,161130.SZ,20190129,20190125,1.1413,1.1413,,,,1.1413,0
1226,161130.SZ,20190126,20190124,1.1256,1.1256,,,,1.1256,0
1227,161130.SZ,20190125,20190123,1.1212,1.1212,,,,1.1212,0
1228,161130.SZ,20190124,20190122,1.1176,1.1176,,,,1.1176,0
1229,161130.SZ,20190122,20190118,1.1363,1.1363,,,,1.1363,0
1230,161130.SZ,20190119,20190117,1.1247,1.1247,,,,1.1247,0
1231,161130.SZ,20190118,20190116,1.1172,1.1172,,,,1.1172,0
1232,161130.SZ,20190117,20190115,1.1162,1.1162,,,,1.1162,0
1233,161130.SZ,20190116,20190114,1.0963,1.0963,,,,1.0963,0
1234,161130.SZ,20190115,20190111,1.112,1.112,,,,1.112,0
1235,161130.SZ,20190112,20190110,1.1192,1.1192,,,,1.1192,0
1236,161130.SZ,20190111,20190109,1.1219,1.1219,,,,1.1219,0
1237,161130.SZ,20190110,20190108,1.1119,1.1119,,,,1.1119,0
1238,161130.SZ,20190109,20190107,1.1036,1.1036,,,,1.1036,0
1239,161130.SZ,20190108,20190104,1.0943,1.0943,,,,1.0943,0
1240,161130.SZ,20190105,20190103,1.0501,1.0501,,,,1.0501,0
1241,161130.SZ,20190104,20190102,1.0821,1.0821,,,,1.0821,0
1242,161130.SZ,20190103,20181231,1.0796,1.0796,,85539020.04,85539020.04,1.0796,0
1243,161130.SZ,20190103,20181228,1.0725,1.0725,,,,1.0725,0
1244,161130.SZ,20181229,20181227,1.0773,1.0773,,,,1.0773,0
1245,161130.SZ,20181228,20181226,1.0723,1.0723,,,,1.0723,0
1246,161130.SZ,20181226,20181224,1.0155,1.0155,,,,1.0155,0
1247,161130.SZ,20181225,20181221,1.0368,1.0368,,,,1.0368,0
1248,161130.SZ,20181222,20181220,1.0707,1.0707,,,,1.0707,0
1249,161130.SZ,20181221,20181219,1.086,1.086,,,,1.086,0
1250,161130.SZ,20181220,20181218,1.11,1.11,,,,1.11,0
1251,161130.SZ,20181219,20181217,1.1038,1.1038,,,,1.1038,0
1252,161130.SZ,20181218,20181214,1.1252,1.1252,,,,1.1252,0
1253,161130.SZ,20181215,20181213,1.1537,1.1537,,,,1.1537,0
1254,161130.SZ,20181214,20181212,1.158,1.158,,,,1.158,0
1255,161130.SZ,20181213,20181211,1.1472,1.1472,,,,1.1472,0
1256,161130.SZ,20181212,20181210,1.1389,1.1389,,,,1.1389,0
1257,161130.SZ,20181211,20181207,1.1274,1.1274,,,,1.1274,0
1258,161130.SZ,20181208,20181206,1.1623,1.1623,,,,1.1623,0
1259,161130.SZ,20181206,20181204,1.1609,1.1609,,,,1.1609,0
1260,161130.SZ,20181205,20181203,1.2123,1.2123,,,,1.2123,0
1261,161130.SZ,20181204,20181130,1.1925,1.1925,,,,1.1925,0
1262,161130.SZ,20181201,20181129,1.1831,1.1831,,,,1.1831,0
1263,161130.SZ,20181130,20181128,1.1891,1.1891,,,,1.1891,0
1264,161130.SZ,20181129,20181127,1.1537,1.1537,,,,1.1537,0
1265,161130.SZ,20181128,20181126,1.1499,1.1499,,,,1.1499,0
1266,161130.SZ,20181127,20181123,1.1227,1.1227,,,,1.1227,0
1267,161130.SZ,20181123,20181121,1.133,1.133,,,,1.133,0
1268,161130.SZ,20181122,20181120,1.1222,1.1222,,,,1.1222,0
1269,161130.SZ,20181121,20181119,1.1406,1.1406,,,,1.1406,0
1270,161130.SZ,20181120,20181116,1.1795,1.1795,,,,1.1795,0
1271,161130.SZ,20181117,20181115,1.1835,1.1835,,,,1.1835,0
1272,161130.SZ,20181116,20181114,1.1639,1.1639,,,,1.1639,0
1273,161130.SZ,20181115,20181113,1.1771,1.1771,,,,1.1771,0
1274,161130.SZ,20181114,20181112,1.1743,1.1743,,,,1.1743,0
1275,161130.SZ,20181113,20181109,1.206,1.206,,,,1.206,0
1276,161130.SZ,20181110,20181108,1.2226,1.2226,,,,1.2226,0
1277,161130.SZ,20181109,20181107,1.2276,1.2276,,,,1.2276,0
1278,161130.SZ,20181108,20181106,1.1931,1.1931,,,,1.1931,0
1279,161130.SZ,20181107,20181105,1.1829,1.1829,,,,1.1829,0
1280,161130.SZ,20181106,20181102,1.1943,1.1943,,,,1.1943,0
1281,161130.SZ,20181103,20181101,1.2165,1.2165,,,,1.2165,0
1282,161130.SZ,20181102,20181031,1.1994,1.1994,,,,1.1994,0
1283,161130.SZ,20181101,20181030,1.1726,1.1726,,,,1.1726,0
1284,161130.SZ,20181031,20181029,1.1528,1.1528,,,,1.1528,0
1285,161130.SZ,20181030,20181026,1.1779,1.1779,,,,1.1779,0
1286,161130.SZ,20181027,20181025,1.2045,1.2045,,,,1.2045,0
1287,161130.SZ,20181026,20181024,1.1664,1.1664,,,,1.1664,0
1288,161130.SZ,20181025,20181023,1.2201,1.2201,,,,1.2201,0
1289,161130.SZ,20181024,20181022,1.222,1.222,,,,1.222,0
1290,161130.SZ,20181023,20181019,1.2192,1.2192,,,,1.2192,0
1291,161130.SZ,20181020,20181018,1.2188,1.2188,,,,1.2188,0
1292,161130.SZ,20181019,20181017,1.2422,1.2422,,,,1.2422,0
1293,161130.SZ,20181018,20181016,1.2422,1.2422,,,,1.2422,0
1294,161130.SZ,20181017,20181015,1.2088,1.2088,,,,1.2088,0
1295,161130.SZ,20181016,20181012,1.2227,1.2227,,,,1.2227,0
1296,161130.SZ,20181013,20181011,1.1889,1.1889,,,,1.1889,0
1297,161130.SZ,20181012,20181010,1.2017,1.2017,,,,1.2017,0
1298,161130.SZ,20181011,20181009,1.2535,1.2535,,,,1.2535,0
1299,161130.SZ,20181010,20181008,1.2492,1.2492,,,,1.2492,0
1300,161130.SZ,20181024,20180930,1.2904,1.2904,,136315818.02,136315818.02,1.2904,0
1301,161130.SZ,20181009,20180928,1.2912,1.2912,,,,1.2912,0
1302,161130.SZ,20180929,20180927,1.2888,1.2888,,,,1.2888,0
1303,161130.SZ,20180928,20180926,1.2768,1.2768,,,,1.2768,0
1304,161130.SZ,20180927,20180925,1.2745,1.2745,,,,1.2745,0
1305,161130.SZ,20180926,20180921,1.268,1.268,,,,1.268,0
1306,161130.SZ,20180922,20180920,1.2772,1.2772,,,,1.2772,0
1307,161130.SZ,20180921,20180919,1.2654,1.2654,,,,1.2654,0
1308,161130.SZ,20180920,20180918,1.2659,1.2659,,,,1.2659,0
1309,161130.SZ,20180919,20180917,1.2555,1.2555,,,,1.2555,0
1310,161130.SZ,20180918,20180914,1.2707,1.2707,,,,1.2707,0
1311,161130.SZ,20180915,20180913,1.2756,1.2756,,,,1.2756,0
1312,161130.SZ,20180914,20180912,1.2647,1.2647,,,,1.2647,0
1313,161130.SZ,20180913,20180911,1.267,1.267,,,,1.267,0
1314,161130.SZ,20180912,20180910,1.2557,1.2557,,,,1.2557,0
1315,161130.SZ,20180911,20180907,1.2506,1.2506,,,,1.2506,0
1316,161130.SZ,20180908,20180906,1.2544,1.2544,,,,1.2544,0
1317,161130.SZ,20180907,20180905,1.2662,1.2662,,,,1.2662,0
1318,161130.SZ,20180906,20180904,1.2805,1.2805,,,,1.2805,0
1319,161130.SZ,20180904,20180831,1.2869,1.2869,,,,1.2869,0
1320,161130.SZ,20180901,20180830,1.2827,1.2827,,,,1.2827,0
1321,161130.SZ,20180831,20180829,1.2846,1.2846,,,,1.2846,0
1322,161130.SZ,20180830,20180828,1.2701,1.2701,,,,1.2701,0
1323,161130.SZ,20180829,20180827,1.2768,1.2768,,,,1.2768,0
1324,161130.SZ,20180828,20180824,1.2689,1.2689,,,,1.2689,0
1325,161130.SZ,20180825,20180823,1.2514,1.2514,,,,1.2514,0
1326,161130.SZ,20180824,20180822,1.2514,1.2514,,,,1.2514,0
1327,161130.SZ,20180823,20180821,1.2486,1.2486,,,,1.2486,0
1328,161130.SZ,20180822,20180820,1.2508,1.2508,,,,1.2508,0
1329,161130.SZ,20180821,20180817,1.255,1.255,,,,1.255,0
1330,161130.SZ,20180818,20180816,1.2553,1.2553,,,,1.2553,0
1331,161130.SZ,20180817,20180815,1.2505,1.2505,,,,1.2505,0
1332,161130.SZ,20180816,20180814,1.2621,1.2621,,,,1.2621,0
1333,161130.SZ,20180815,20180813,1.2536,1.2536,,,,1.2536,0
1334,161130.SZ,20180814,20180810,1.2509,1.2509,,,,1.2509,0
1335,161130.SZ,20180811,20180809,1.2584,1.2584,,,,1.2584,0
1336,161130.SZ,20180810,20180808,1.2587,1.2587,,,,1.2587,0
1337,161130.SZ,20180809,20180807,1.2597,1.2597,,,,1.2597,0
1338,161130.SZ,20180808,20180806,1.2575,1.2575,,,,1.2575,0
1339,161130.SZ,20180807,20180803,1.2473,1.2473,,,,1.2473,0
1340,161130.SZ,20180804,20180802,1.237,1.237,,,,1.237,0
1341,161130.SZ,20180803,20180801,1.2277,1.2277,,,,1.2277,0
1342,161130.SZ,20180802,20180731,1.219,1.219,,,,1.219,0
1343,161130.SZ,20180801,20180730,1.2125,1.2125,,,,1.2125,0
1344,161130.SZ,20180731,20180727,1.2259,1.2259,,,,1.2259,0
1345,161130.SZ,20180728,20180726,1.2373,1.2373,,,,1.2373,0
1346,161130.SZ,20180727,20180725,1.2602,1.2602,,,,1.2602,0
1347,161130.SZ,20180726,20180724,1.2414,1.2414,,,,1.2414,0
1348,161130.SZ,20180725,20180723,1.2306,1.2306,,,,1.2306,0
1349,161130.SZ,20180724,20180720,1.2283,1.2283,,,,1.2283,0
1350,161130.SZ,20180721,20180719,1.218,1.218,,,,1.218,0
1351,161130.SZ,20180720,20180718,1.2215,1.2215,,,,1.2215,0
1352,161130.SZ,20180719,20180717,1.2221,1.2221,,,,1.2221,0
1353,161130.SZ,20180718,20180716,1.2141,1.2141,,,,1.2141,0
1354,161130.SZ,20180717,20180713,1.2165,1.2165,,,,1.2165,0
1355,161130.SZ,20180714,20180712,1.215,1.215,,,,1.215,0
1356,161130.SZ,20180713,20180711,1.1873,1.1873,,,,1.1873,0
1357,161130.SZ,20180712,20180710,1.1938,1.1938,,,,1.1938,0
1358,161130.SZ,20180711,20180709,1.1952,1.1952,,,,1.1952,0
1359,161130.SZ,20180710,20180706,1.1836,1.1836,,,,1.1836,0
1360,161130.SZ,20180707,20180705,1.1643,1.1643,,,,1.1643,0
1361,161130.SZ,20180705,20180703,1.1562,1.1562,,,,1.1562,0
1362,161130.SZ,20180704,20180702,1.1633,1.1633,,,,1.1633,0
1363,161130.SZ,20180703,20180630,1.1545,1.1545,,70117977.97,70117977.97,1.1545,0
1364,161130.SZ,20180703,20180629,1.1558,1.1558,,70193752.01,70193752.01,1.1558,1
1365,161130.SZ,20180630,20180628,1.1508,1.1508,,,,1.1508,0
1366,161130.SZ,20180629,20180627,1.1345,1.1345,,,,1.1345,0
1367,161130.SZ,20180628,20180626,1.1429,1.1429,,,,1.1429,0
1368,161130.SZ,20180627,20180625,1.1334,1.1334,,,,1.1334,0
1369,161130.SZ,20180626,20180622,1.1561,1.1561,,,,1.1561,0
1370,161130.SZ,20180623,20180621,1.1574,1.1574,,,,1.1574,0
1371,161130.SZ,20180622,20180620,1.1649,1.1649,,,,1.1649,0
1372,161130.SZ,20180621,20180619,1.1503,1.1503,,,,1.1503,0
1373,161130.SZ,20180620,20180615,1.1558,1.1558,,,,1.1558,0
1374,161130.SZ,20180616,20180614,1.1534,1.1534,,,,1.1534,0
1375,161130.SZ,20180615,20180613,1.1457,1.1457,,,,1.1457,0
1376,161130.SZ,20180614,20180612,1.1457,1.1457,,,,1.1457,0
1377,161130.SZ,20180613,20180611,1.1387,1.1387,,,,1.1387,0
1378,161130.SZ,20180612,20180608,1.1354,1.1354,,,,1.1354,0
1379,161130.SZ,20180609,20180607,1.134,1.134,,,,1.134,0
1380,161130.SZ,20180608,20180606,1.1449,1.1449,,,,1.1449,0
1381,161130.SZ,20180607,20180605,1.1405,1.1405,,,,1.1405,0
1382,161130.SZ,20180606,20180604,1.1379,1.1379,,,,1.1379,0
1383,161130.SZ,20180605,20180601,1.1267,1.1267,,,,1.1267,0
1384,161130.SZ,20180602,20180531,1.1102,1.1102,,,,1.1102,0
1385,161130.SZ,20180601,20180530,1.1127,1.1127,,,,1.1127,0
1386,161130.SZ,20180531,20180529,1.1019,1.1019,,,,1.1019,0
1387,161130.SZ,20180529,20180525,1.1046,1.1046,,,,1.1046,0
1388,161130.SZ,20180526,20180524,1.102,1.102,,,,1.102,0
1389,161130.SZ,20180525,20180523,1.1019,1.1019,,,,1.1019,0
1390,161130.SZ,20180524,20180522,1.0933,1.0933,,,,1.0933,0
1391,161130.SZ,20180523,20180521,1.0961,1.0961,,,,1.0961,0
1392,161130.SZ,20180522,20180518,1.0888,1.0888,,,,1.0888,0
1393,161130.SZ,20180519,20180517,1.0927,1.0927,,,,1.0927,0
1394,161130.SZ,20180518,20180516,1.0981,1.0981,,,,1.0981,0
1395,161130.SZ,20180517,20180515,1.0868,1.0868,,,,1.0868,0
1396,161130.SZ,20180516,20180514,1.0958,1.0958,,,,1.0958,0
1397,161130.SZ,20180515,20180511,1.0973,1.0973,,,,1.0973,0
1398,161130.SZ,20180512,20180510,1.1027,1.1027,,,,1.1027,0
1399,161130.SZ,20180511,20180509,1.0915,1.0915,,,,1.0915,0
1400,161130.SZ,20180510,20180508,1.0789,1.0789,,,,1.0789,0
1401,161130.SZ,20180509,20180507,1.0784,1.0784,,,,1.0784,0
1402,161130.SZ,20180508,20180504,1.0696,1.0696,,,,1.0696,0
1403,161130.SZ,20180505,20180503,1.054,1.054,,,,1.054,0
1404,161130.SZ,20180504,20180502,1.0531,1.0531,,,,1.0531,0
1405,161130.SZ,20180503,20180427,1.0504,1.0504,,,,1.0504,0
1406,161130.SZ,20180428,20180426,1.0474,1.0474,,,,1.0474,0
1407,161130.SZ,20180427,20180425,1.0238,1.0238,,,,1.0238,0
1408,161130.SZ,20180426,20180424,1.0258,1.0258,,,,1.0258,0
1409,161130.SZ,20180425,20180423,1.0436,1.0436,,,,1.0436,0
1410,161130.SZ,20180424,20180420,1.0443,1.0443,,,,1.0443,0
1411,161130.SZ,20180421,20180419,1.0593,1.0593,,,,1.0593,0
1412,161130.SZ,20180420,20180418,1.0678,1.0678,,,,1.0678,0
1413,161130.SZ,20180419,20180417,1.0646,1.0646,,,,1.0646,0
1414,161130.SZ,20180418,20180416,1.0457,1.0457,,,,1.0457,0
1415,161130.SZ,20180417,20180413,1.0392,1.0392,,,,1.0392,0
1416,161130.SZ,20180414,20180412,1.0423,1.0423,,,,1.0423,0
1417,161130.SZ,20180413,20180411,1.033,1.033,,,,1.033,0
1418,161130.SZ,20180412,20180410,1.0405,1.0405,,,,1.0405,0
1419,161130.SZ,20180411,20180409,1.0198,1.0198,,,,1.0198,0
1420,161130.SZ,20180410,20180404,1.0301,1.0301,,,,1.0301,0
1421,161130.SZ,20180405,20180403,1.0134,1.0134,,,,1.0134,0
1422,161130.SZ,20180404,20180402,1.0021,1.0021,,,,1.0021,0
1423,161130.SZ,20180423,20180331,1.0326,1.0326,,66273747.74,66273747.74,1.0326,0
1424,161130.SZ,20180331,20180329,1.0364,1.0364,,,,1.0364,0
1425,161130.SZ,20180330,20180328,1.0141,1.0141,,,,1.0141,0
1426,161130.SZ,20180329,20180327,1.025,1.025,,,,1.025,0
1427,161130.SZ,20180328,20180326,1.0653,1.0653,,,,1.0653,0
1428,161130.SZ,20180327,20180323,1.0294,1.0294,,,,1.0294,0
1429,161130.SZ,20180324,20180322,1.054,1.054,,,,1.054,0
1430,161130.SZ,20180323,20180321,1.0835,1.0835,,,,1.0835,0
1431,161130.SZ,20180322,20180320,1.0858,1.0858,,,,1.0858,0
1432,161130.SZ,20180321,20180319,1.084,1.084,,,,1.084,0
1433,161130.SZ,20180320,20180316,1.1076,1.1076,,,,1.1076,0
1434,161130.SZ,20180317,20180315,1.1057,1.1057,,,,1.1057,0
1435,161130.SZ,20180316,20180314,1.1084,1.1084,,,,1.1084,0
1436,161130.SZ,20180315,20180313,1.1095,1.1095,,,,1.1095,0
1437,161130.SZ,20180314,20180312,1.1243,1.1243,,,,1.1243,0
1438,161130.SZ,20180313,20180309,1.1221,1.1221,,,,1.1221,0
1439,161130.SZ,20180310,20180308,1.0978,1.0978,,,,1.0978,0
1440,161130.SZ,20180309,20180307,1.0931,1.0931,,,,1.0931,0
1441,161130.SZ,20180308,20180306,1.0922,1.0922,,,,1.0922,0
1442,161130.SZ,20180307,20180305,1.0882,1.0882,,,,1.0882,0
1443,161130.SZ,20180306,20180302,1.0761,1.0761,,,,1.0761,0
1444,161130.SZ,20180303,20180301,1.0673,1.0673,,,,1.0673,0
1445,161130.SZ,20180302,20180228,1.082,1.082,,,,1.082,0
1446,161130.SZ,20180301,20180227,1.0864,1.0864,,,,1.0864,0
1447,161130.SZ,20180228,20180226,1.1036,1.1036,,,,1.1036,0
1448,161130.SZ,20180227,20180223,1.0918,1.0918,,,,1.0918,0
1449,161130.SZ,20180224,20180222,1.0725,1.0725,,,,1.0725,0
1450,161130.SZ,20180223,20180214,1.0582,1.0582,,,,1.0582,0
1451,161130.SZ,20180215,20180213,1.0367,1.0367,,,,1.0367,0
1452,161130.SZ,20180214,20180212,1.0281,1.0281,,,,1.0281,0
1453,161130.SZ,20180213,20180209,1.0146,1.0146,,,,1.0146,0
1454,161130.SZ,20180210,20180208,0.9923,0.9923,,,,0.9923,0
1455,161130.SZ,20180209,20180207,1.0346,1.0346,,,,1.0346,0
1456,161130.SZ,20180208,20180206,1.0507,1.0507,,,,1.0507,0
1457,161130.SZ,20180207,20180205,1.0243,1.0243,,,,1.0243,0
1458,161130.SZ,20180206,20180202,1.0615,1.0615,,,,1.0615,0
1459,161130.SZ,20180203,20180201,1.0853,1.0853,,,,1.0853,0
1460,161130.SZ,20180202,20180131,1.0975,1.0975,,,,1.0975,0
1461,161130.SZ,20180201,20180130,1.0943,1.0943,,,,1.0943,0
1462,161130.SZ,20180131,20180129,1.102,1.102,,,,1.102,0
1463,161130.SZ,20180130,20180126,1.1103,1.1103,,,,1.1103,0
1464,161130.SZ,20180127,20180125,1.0994,1.0994,,,,1.0994,0
1465,161130.SZ,20180126,20180124,1.1033,1.1033,,,,1.1033,0
1466,161130.SZ,20180125,20180123,1.1116,1.1116,,,,1.1116,0
1467,161130.SZ,20180124,20180122,1.1049,1.1049,,,,1.1049,0
1468,161130.SZ,20180123,20180119,1.0951,1.0951,,,,1.0951,0
1469,161130.SZ,20180120,20180118,1.0956,1.0956,,,,1.0956,0
1470,161130.SZ,20180119,20180117,1.0944,1.0944,,,,1.0944,0
1471,161130.SZ,20180118,20180116,1.0838,1.0838,,,,1.0838,0
1472,161130.SZ,20180116,20180112,1.0969,1.0969,,,,1.0969,0
1473,161130.SZ,20180113,20180111,1.093,1.093,,,,1.093,0
1474,161130.SZ,20180112,20180110,1.0871,1.0871,,,,1.0871,0
1475,161130.SZ,20180111,20180109,1.0854,1.0854,,,,1.0854,0
1476,161130.SZ,20180110,20180108,1.0829,1.0829,,,,1.0829,0
1477,161130.SZ,20180109,20180105,1.0809,1.0809,,,,1.0809,0
1478,161130.SZ,20180106,20180104,1.0726,1.0726,,,,1.0726,0
1479,161130.SZ,20180105,20180103,1.0691,1.0691,,,,1.0691,0
1480,161130.SZ,20180104,20180102,1.0617,1.0617,,,,1.0617,0
1481,161130.SZ,20180103,20171231,1.0481,1.0481,,71641504.01,71641504.01,1.0481,0
1482,161130.SZ,20180103,20171229,1.0491,1.0491,,,,1.0491,0
1483,161130.SZ,20171230,20171228,1.0573,1.0573,,,,1.0573,0
1484,161130.SZ,20171229,20171227,1.0564,1.0564,,,,1.0564,0
1485,161130.SZ,20171228,20171226,1.0561,1.0561,,,,1.0561,0
1486,161130.SZ,20171226,20171222,1.0677,1.0677,,,,1.0677,0
1487,161130.SZ,20171223,20171221,1.0686,1.0686,,,,1.0686,0
1488,161130.SZ,20171222,20171220,1.0731,1.0731,,,,1.0731,0
1489,161130.SZ,20171221,20171219,1.0749,1.0749,,,,1.0749,0
1490,161130.SZ,20171220,20171218,1.0811,1.0811,,,,1.0811,0
1491,161130.SZ,20171219,20171215,1.073,1.073,,,,1.073,0
1492,161130.SZ,20171216,20171214,1.0597,1.0597,,,,1.0597,0
1493,161130.SZ,20171215,20171213,1.0639,1.0639,,,,1.0639,0
1494,161130.SZ,20171214,20171212,1.0608,1.0608,,,,1.0608,0
